Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
178154,691,1,799,1,1,1,111
178165,193,6,7394,1,2,1,121
178190,57,7,39143,3,3,2,332
178202,83,3,24048,3,1,2,312
178234,172,8,8872,2,3,1,231
178242,21,6,86494,4,2,4,424
178246,69,7,47193,3,3,3,333
178269,172,7,51693,2,3,3,233
178272,10,18,127732,5,5,4,554
178273,12,22,70568,5,5,3,553
178277,12,10,69946,5,4,3,543
178280,138,6,111494,2,2,4,224
178288,24,8,21492,4,3,2,432
178300,18,14,158186,5,5,5,555
178312,18,6,38894,5,2,2,522
178314,57,16,111455,3,5,4,354
178327,26,6,36794,4,2,2,422
178334,18,23,246037,5,5,5,555
178338,14,8,68892,5,3,3,533
178348,16,8,156492,5,3,5,535
178352,263,4,13896,1,2,1,121
178365,593,1,699,1,1,1,111
178379,104,8,10392,2,3,1,231
178401,176,6,24044,2,2,2,222
178426,168,5,23395,2,2,2,222
178442,28,2,1698,4,1,1,411
178483,28,7,45993,4,3,3,433
178508,34,10,110970,4,4,4,444
178529,18,7,13993,5,3,1,531
178531,79,9,63391,3,4,3,343
178550,91,3,38797,3,1,2,312
178556,62,13,91787,3,5,4,354
178561,6,53,461808,5,5,5,555
178563,11,22,394078,5,5,5,555
178578,231,9,106891,1,4,4,144
178583,32,10,119020,4,4,4,444
178618,102,6,36894,2,2,2,222
178619,106,6,12244,2,2,1,221
178637,67,6,17994,3,2,2,322
178640,357,2,50598,1,1,3,113
178668,683,1,1499,1,1,1,111
178685,146,10,198090,2,4,5,245
178735,173,7,50744,2,3,3,233
178739,28,12,98938,4,4,4,444
178749,236,8,9642,1,3,1,131
178750,48,17,131783,3,5,5,355
178758,305,6,85994,1,2,4,124
178781,32,2,32998,4,1,2,412
178796,614,1,25999,1,1,2,112
178806,90,5,8945,3,2,1,321
178821,75,6,45494,3,2,3,323
178839,67,6,37615,3,2,2,322
178852,1,16,100484,5,5,4,554
178870,31,28,241902,4,5,5,455
178873,520,4,8357,1,2,1,121
178885,83,9,105591,3,4,4,344
178890,8,5,42895,5,2,2,522
178923,29,9,115691,4,4,4,444
178936,9,28,252872,5,5,5,555
178966,101,7,46793,2,3,3,233
178988,119,3,11997,2,1,1,211
178994,254,3,1848,1,1,1,111
178995,27,12,230438,4,4,5,445
179009,0,16,258945,5,5,5,555
179020,27,25,327531,4,5,5,455
179052,147,8,62542,2,3,3,233
179088,81,13,71937,3,5,3,353
179110,74,7,57793,3,3,3,333
179119,19,3,27297,4,1,2,412
179135,336,5,21445,1,2,2,122
179139,190,7,60693,1,3,3,133
179149,473,2,4148,1,1,1,111
179178,403,5,3661,1,2,1,121
179180,45,12,151388,4,4,5,445
179188,42,7,10043,4,3,1,431
179205,40,4,4726,4,2,1,421
179222,79,4,34596,3,2,2,322
179241,42,2,73998,4,1,3,413
179243,8,5,75795,5,2,4,524
179244,10,14,65347,5,5,3,553
179247,73,10,154790,3,4,5,345
179248,263,6,6154,1,2,1,121
179260,309,4,40896,1,2,2,122
179261,37,8,23008,4,3,2,432
179268,383,1,399,1,1,1,111
179274,14,49,372162,5,5,5,555
179278,14,17,175633,5,5,5,555
179293,128,7,59193,2,3,3,233
179298,156,6,11194,2,2,1,221
179311,45,10,130640,4,4,5,445
179313,13,8,101692,5,3,4,534
179325,427,1,29999,1,1,2,112
179334,147,4,21196,2,2,2,222
179335,174,3,29497,2,1,2,212
179351,87,8,42542,3,3,2,332
179354,102,8,56953,2,3,3,233
179360,275,5,76095,1,2,4,124
179364,73,8,185292,3,3,5,335
179367,143,5,19295,2,2,2,222
179382,400,1,29999,1,1,2,112
179388,31,13,131687,4,5,5,455
179391,126,1,1499,2,1,1,211
179414,37,10,75690,4,4,4,444
179427,317,3,43797,1,1,3,113
179433,68,11,47289,3,4,3,343
179434,90,8,56692,3,3,3,333
179475,619,3,46497,1,1,3,113
179487,64,9,48791,3,4,3,343
179496,44,10,57940,4,4,3,443
179535,20,5,104195,4,2,4,424
179536,21,2,64998,4,1,3,413
179552,103,4,30796,2,2,2,222
179574,39,7,111184,4,3,4,434
179588,174,5,81895,2,2,4,224
179626,66,24,244676,3,5,5,355
179664,5,8,45292,5,3,3,533
179667,14,9,100191,5,4,4,544
179671,7,8,49302,5,3,3,533
179683,169,3,25397,2,1,2,212
179689,415,4,65996,1,2,3,123
179696,301,3,4997,1,1,1,111
179699,36,7,52593,4,3,3,433
179702,117,7,36744,2,3,2,232
179713,362,3,8997,1,1,1,111
179715,111,8,99392,2,3,4,234
179721,16,11,128589,5,4,4,544
179733,159,4,5067,2,2,1,221
179746,53,10,68241,3,4,3,343
179757,50,6,80374,3,2,4,324
179761,460,1,299,1,1,1,111
179779,163,4,7896,2,2,1,221
179801,271,3,40597,1,1,2,112
179809,222,3,8997,1,1,1,111
179819,143,9,86652,2,4,4,244
179832,128,2,2448,2,1,1,211
179846,7,1,50,5,1,1,511
179849,18,9,129191,5,4,5,545
179870,178,1,1999,2,1,1,211
179874,27,9,35891,4,4,2,442
179896,155,4,29206,2,2,2,222
179906,208,7,7614,1,3,1,131
179913,171,7,27993,2,3,2,232
179926,19,10,161090,4,4,5,445
179928,436,2,16298,1,1,2,112
179931,58,5,38295,3,2,2,322
179975,13,7,29193,5,3,2,532
179998,681,2,10998,1,1,1,111
180048,10,6,64244,5,2,3,523
180085,92,12,112888,3,4,4,344
180090,716,1,499,1,1,1,111
180111,380,1,5999,1,1,1,111
180131,29,6,27594,4,2,2,422
180142,37,10,100790,4,4,4,444
180163,223,7,51793,1,3,3,133
180168,4,13,102987,5,5,4,554
180170,127,7,131543,2,3,5,235
180191,230,3,7497,1,1,1,111
180203,599,1,15999,1,1,2,112
180218,149,8,94292,2,3,4,234
180245,635,1,24999,1,1,2,112
180255,102,1,5999,2,1,1,211
180315,37,8,62742,4,3,3,433
180320,116,6,46894,2,2,3,223
180325,25,25,139875,4,5,5,455
180331,196,10,128140,1,4,4,144
180374,351,7,117793,1,3,4,134
180390,4,22,161158,5,5,5,555
180400,153,7,27593,2,3,2,232
180408,108,1,3999,2,1,1,211
180463,634,1,99,1,1,1,111
180477,34,6,41344,4,2,2,422
180487,58,16,280984,3,5,5,355
180494,209,7,32193,1,3,2,132
180505,3,8,147992,5,3,5,535
180509,116,6,78660,2,2,4,224
180530,46,10,81690,4,4,4,444
180549,50,3,60997,3,1,3,313
180555,75,10,33690,3,4,2,342
180559,60,5,5695,3,2,1,321
180572,59,7,158709,3,3,5,335
180579,276,1,29999,1,1,2,112
180584,347,7,14343,1,3,1,131
180587,101,4,25496,2,2,2,222
180588,182,4,30396,2,2,2,222
180590,149,8,45992,2,3,3,233
180593,21,8,101158,4,3,4,434
180599,358,1,4999,1,1,1,111
180638,19,3,3547,4,1,1,411
180644,23,2,4298,4,1,1,411
180647,324,1,499,1,1,1,111
180648,22,3,51147,4,1,3,413
180653,8,8,35292,5,3,2,532
180660,166,6,87794,2,2,4,224
180675,36,5,10295,4,2,1,421
180705,276,6,56394,1,2,3,123
180707,114,9,73341,2,4,3,243
180725,667,1,2499,1,1,1,111
180752,21,9,22991,4,4,2,442
180754,44,10,39790,4,4,2,442
180777,57,9,15752,3,4,2,342
180798,0,7,77993,5,3,4,534
180819,463,2,1248,1,1,1,111
180849,229,1,49999,1,1,3,113
180896,163,8,71392,2,3,3,233
180909,43,11,156989,4,4,5,445
180915,718,1,4999,1,1,1,111
180924,143,6,96394,2,2,4,224
180926,618,1,29999,1,1,2,112
180935,29,8,13392,4,3,1,431
180952,212,8,157172,1,3,5,135
180956,138,5,4595,2,2,1,221
180967,11,8,42842,5,3,2,532
180971,18,21,157880,5,5,5,555
180973,72,10,63861,3,4,3,343
180976,148,10,108940,2,4,4,244
181010,206,3,16508,1,1,2,112
181032,60,5,77245,3,2,4,324
181033,63,23,132017,3,5,5,355
181045,281,5,9295,1,2,1,121
181053,4,11,63139,5,4,3,543
181058,179,6,44144,2,2,3,223
181063,40,5,124495,4,2,4,424
181066,192,6,78394,1,2,4,124
181073,17,32,266468,5,5,5,555
181074,56,4,53996,3,2,3,323
181076,153,4,43996,2,2,3,223
181080,16,20,236541,5,5,5,555
181089,2,9,89301,5,4,4,544
181119,60,7,120693,3,3,4,334
181122,36,10,41370,4,4,2,442
181141,40,11,17670,4,4,2,442
181155,5,8,44892,5,3,3,533
181166,93,2,50398,3,1,3,313
181185,37,4,19246,4,2,2,422
181197,34,5,25795,4,2,2,422
181198,78,20,205246,3,5,5,355
181204,5,5,4556,5,2,1,521
181205,78,12,256539,3,4,5,345
181216,14,15,194335,5,5,5,555
181239,71,1,999,3,1,1,311
181240,65,6,64644,3,2,3,323
181252,24,6,44394,4,2,3,423
181262,94,5,59705,2,2,3,223
181304,39,10,78320,4,4,4,444
181321,3,7,95273,5,3,4,534
181322,5,5,13695,5,2,1,521
181326,156,5,81495,2,2,4,224
181331,119,10,107700,2,4,4,244
181362,88,10,130541,3,4,5,345
181370,37,10,39190,4,4,2,442
181396,79,9,70491,3,4,3,343
181415,207,9,57651,1,4,3,143
181419,19,30,404668,4,5,5,455
181420,264,9,57191,1,4,3,143
181422,50,10,31820,3,4,2,342
181436,70,6,76294,3,2,4,324
181443,165,5,47395,2,2,3,223
181450,60,5,16795,3,2,2,322
181457,292,4,30646,1,2,2,122
181467,7,10,115540,5,4,4,544
181470,73,17,96983,3,5,4,354
181495,315,2,13798,1,1,1,111
181520,25,24,98086,4,5,4,454
181525,284,3,51397,1,1,3,113
181534,34,6,36694,4,2,2,422
181539,47,10,43590,4,4,3,443
181561,59,6,55394,3,2,3,323
181563,171,2,9998,2,1,1,211
181581,51,10,34840,3,4,2,342
181585,2,6,59444,5,2,3,523
181593,146,4,37096,2,2,2,222
181597,144,6,96094,2,2,4,224
181605,73,7,68693,3,3,3,333
181609,148,2,5598,2,1,1,211
181613,236,2,1569,1,1,1,111
181622,115,22,134608,2,5,5,255
181644,3,17,165283,5,5,5,555
181647,98,7,34493,2,3,2,232
181650,40,15,42435,4,5,2,452
181680,388,2,31298,1,1,2,112
181681,12,16,186134,5,5,5,555
181687,67,9,42091,3,4,2,342
181704,4,10,74190,5,4,3,543
181729,323,6,107694,1,2,4,124
181738,69,10,96706,3,4,4,344
181740,219,5,5545,1,2,1,121
181753,207,4,74496,1,2,3,123
181756,20,20,196460,4,5,5,455
181759,91,17,79563,3,5,4,354
181819,56,10,64820,3,4,3,343
181827,49,7,13493,3,3,1,331
181848,12,25,138506,5,5,5,555
181852,98,10,64040,2,4,3,243
181853,27,22,211880,4,5,5,455
181862,162,17,95733,2,5,4,254
181874,309,3,92997,1,1,4,114
181892,150,6,31074,2,2,2,222
181912,11,5,8895,5,2,1,521
181927,70,5,10546,3,2,1,321
181959,34,30,309970,4,5,5,455
181962,21,3,74497,4,1,3,413
181967,19,12,129368,4,4,5,445
182026,110,11,143050,2,4,5,245
182033,121,6,38794,2,2,2,222
182042,153,3,5177,2,1,1,211
182045,118,9,45891,2,4,3,243
182069,10,3,57397,5,1,3,513
182083,22,9,40691,4,4,2,442
182086,41,22,161279,4,5,5,455
182087,101,6,72294,2,2,3,223
182094,27,7,70343,4,3,3,433
182147,120,12,84938,2,4,4,244
182152,168,8,69992,2,3,3,233
182153,35,8,63392,4,3,3,433
182158,37,10,75290,4,4,4,444
182189,11,9,94991,5,4,4,544
182191,77,5,104695,3,2,4,324
182200,306,2,7698,1,1,1,111
182234,14,7,78393,5,3,4,534
182239,169,6,34365,2,2,2,222
182264,108,10,97090,2,4,4,244
182272,212,1,1299,1,1,1,111
182274,29,6,13094,4,2,1,421
182284,182,1,399,2,1,1,211
182295,27,7,83893,4,3,4,434
182307,4,9,137391,5,4,5,545
182339,32,10,102196,4,4,4,444
182354,143,8,15592,2,3,2,232
182409,113,6,34894,2,2,2,222
182424,0,10,69090,5,4,3,543
182431,78,8,34698,3,3,2,332
182441,594,1,1999,1,1,1,111
182443,47,32,247889,4,5,5,455
182454,93,1,6999,3,1,1,311
182479,2,7,144193,5,3,5,535
182515,112,7,11114,2,3,1,231
182555,66,16,194140,3,5,5,355
182558,8,4,8356,5,2,1,521
182561,345,2,2998,1,1,1,111
182596,59,17,277033,3,5,5,355
182629,38,8,47742,4,3,3,433
182632,27,4,2796,4,2,1,421
182634,66,7,53264,3,3,3,333
182658,101,4,49796,2,2,3,223
182672,97,10,132890,2,4,5,245
182687,27,7,9543,4,3,1,431
182740,47,8,60492,4,3,3,433
182744,220,4,44596,1,2,3,123
182765,6,20,54380,5,5,3,553
182799,205,8,80642,1,3,4,134
182814,62,9,36391,3,4,2,342
182841,57,9,102701,3,4,4,344
182863,4,16,134235,5,5,5,555
182871,226,5,10695,1,2,1,121
182888,17,9,48541,5,4,3,543
182892,10,10,19640,5,4,2,542
182910,5,9,30891,5,4,2,542
182918,402,1,34999,1,1,2,112
182935,34,4,82296,4,2,4,424
182958,33,7,17493,4,3,2,432
182968,13,9,146791,5,4,5,545
182973,14,6,95074,5,2,4,524
182986,51,8,33692,3,3,2,332
182991,36,9,15291,4,4,2,442
183033,26,10,129390,4,4,5,445
183054,298,6,81994,1,2,4,124
183063,145,4,28496,2,2,2,222
183077,22,6,82694,4,2,4,424
183113,10,7,123459,5,3,4,534
183125,82,9,116291,3,4,4,344
183129,221,7,65273,1,3,3,133
183131,202,3,3408,1,1,1,111
183134,157,3,3197,2,1,1,211
183156,167,5,81995,2,2,4,224
183168,44,27,213229,4,5,5,455
183194,4,13,54237,5,5,3,553
183200,56,1,149,3,1,1,311
183206,92,14,166686,3,5,5,355
183229,105,12,160859,2,4,5,245
183239,7,20,235246,5,5,5,555
183277,13,10,174240,5,4,5,545
183286,12,8,108792,5,3,4,534
183290,66,5,4245,3,2,1,321
183301,10,8,63942,5,3,3,533
183316,3,24,135627,5,5,5,555
183328,114,5,16595,2,2,2,222
183330,151,2,3198,2,1,1,211
183333,38,10,37470,4,4,2,442
183354,465,2,3598,1,1,1,111
183418,376,2,8998,1,1,1,111
183432,46,5,32095,4,2,2,422
183446,25,9,51651,4,4,3,443
183451,22,30,354620,4,5,5,455
183481,369,1,299,1,1,1,111
183483,6,16,37895,5,5,2,552
183492,203,1,999,1,1,1,111
183507,579,2,948,1,1,1,111
183543,17,27,99484,5,5,4,554
183545,72,7,70493,3,3,3,333
183560,51,2,4198,3,1,1,311
183567,35,8,64242,4,3,3,433
183568,4,15,143036,5,5,5,555
183596,20,10,66451,4,4,3,443
183607,34,4,28096,4,2,2,422
183621,141,5,9576,2,2,1,221
183641,46,6,68294,4,2,3,423
183652,320,5,66445,1,2,3,123
183688,0,9,71191,5,4,3,543
183698,85,10,95500,3,4,4,344
183707,19,4,53696,4,2,3,423
183713,142,10,104990,2,4,4,244
183714,261,4,63196,1,2,3,123
183725,97,1,65,2,1,1,211
183737,287,9,81491,1,4,4,144
183738,281,4,58196,1,2,3,123
183741,21,9,37141,4,4,2,442
183746,206,5,21695,1,2,2,122
183795,170,6,8774,2,2,1,221
183809,184,7,15343,2,3,2,232
183827,520,1,49999,1,1,3,113
183846,172,5,48745,2,2,3,223
183853,29,13,64317,4,5,3,453
183855,152,4,5067,2,2,1,221
183863,271,4,85696,1,2,4,124
183887,61,1,6999,3,1,1,311
183897,39,8,93392,4,3,4,434
183901,41,3,16568,4,1,2,412
183919,654,1,1299,1,1,1,111
183935,70,10,91751,3,4,4,344
183956,269,8,69792,1,3,3,133
183959,193,4,4996,1,2,1,121
183979,74,9,119291,3,4,4,344
183980,21,30,317421,4,5,5,455
183992,34,16,147584,4,5,5,455
184009,119,6,38704,2,2,2,222
184038,13,39,308511,5,5,5,555
184040,176,6,51594,2,2,3,223
184095,39,9,155991,4,4,5,445
184110,30,10,154990,4,4,5,445
184122,6,8,82492,5,3,4,534
184144,45,14,152486,4,5,5,455
184166,33,7,57393,4,3,3,433
184170,146,15,134441,2,5,5,255
184184,107,11,47850,2,4,3,243
184194,582,2,748,1,1,1,111
184206,202,4,111996,1,2,4,124
184219,3,10,28990,5,4,2,542
184227,175,5,90856,2,2,4,224
184235,77,6,3765,3,2,1,321
184261,47,10,170370,4,4,5,445
184266,17,22,133808,5,5,5,555
184283,432,1,3999,1,1,1,111
184292,277,1,149,1,1,1,111
184308,75,10,78746,3,4,4,344
184316,285,5,152495,1,2,5,125
184333,50,11,119289,3,4,4,344
184347,12,28,341118,5,5,5,555
184374,58,3,12197,3,1,1,311
184393,116,4,6857,2,2,1,221
184407,34,10,150056,4,4,5,445
184416,30,3,4297,4,1,1,411
184447,566,2,1398,1,1,1,111
184455,17,21,287629,5,5,5,555
184475,66,11,81189,3,4,4,344
184477,57,29,343137,3,5,5,355
184496,165,7,50093,2,3,3,233
184509,77,7,17323,3,3,2,332
184556,41,30,404270,4,5,5,455
184568,405,1,449,1,1,1,111
184577,24,5,15595,4,2,2,422
184596,17,4,74496,5,2,3,523
184599,169,6,12494,2,2,1,221
184602,27,24,254736,4,5,5,455
184680,217,5,10795,1,2,1,121
184688,376,4,6796,1,2,1,121
184692,12,10,15690,5,4,2,542
184727,26,3,36597,4,1,2,412
184734,58,5,44395,3,2,3,323
184748,62,10,62490,3,4,3,343
184755,75,7,58093,3,3,3,333
184758,156,1,19999,2,1,2,212
184787,256,8,40892,1,3,2,132
184789,3,8,61892,5,3,3,533
184794,500,1,2499,1,1,1,111
184820,102,8,68592,2,3,3,233
184827,15,30,153370,5,5,5,555
184848,120,7,47093,2,3,3,233
184856,12,29,245328,5,5,5,555
184879,68,14,94816,3,5,4,354
184903,431,6,9694,1,2,1,121
184935,521,2,5998,1,1,1,111
184947,110,8,14792,2,3,1,231
184950,181,6,8094,2,2,1,221
184952,75,3,9497,3,1,1,311
184960,222,8,71442,1,3,3,133
184962,7,4,31496,5,2,2,522
184963,389,1,1999,1,1,1,111
184972,27,14,107566,4,5,4,454
184983,324,4,6196,1,2,1,121
184984,209,3,37597,1,1,2,112
185016,13,24,172273,5,5,5,555
185031,21,10,126701,4,4,4,444
185035,108,8,57142,2,3,3,233
185066,79,15,57135,3,5,3,353
185083,34,10,165390,4,4,5,445
185086,49,7,90743,3,3,4,334
185105,66,9,90641,3,4,4,344
185108,37,9,27391,4,4,2,442
185124,213,3,37997,1,1,2,112
185128,583,1,42999,1,1,2,112
185135,17,8,34892,5,3,2,532
185155,99,3,3797,2,1,1,211
185196,460,1,3499,1,1,1,111
185197,205,3,1947,1,1,1,111
185200,71,3,6997,3,1,1,311
185203,163,7,71703,2,3,3,233
185211,216,5,139745,1,2,5,125
185215,212,3,37397,1,1,2,112
185216,98,8,91892,2,3,4,234
185279,8,10,151290,5,4,5,545
185305,181,1,1299,2,1,1,211
185325,22,4,9096,4,2,1,421
185335,34,9,82641,4,4,4,444
185339,1,17,155139,5,5,5,555
185377,117,4,7796,2,2,1,221
185395,51,9,96341,3,4,4,344
185417,19,9,84291,4,4,4,444
185418,147,1,29999,2,1,2,212
185421,14,10,146490,5,4,5,545
185430,52,18,129132,3,5,5,355
185487,196,6,61794,1,2,3,123
185500,50,8,65592,3,3,3,333
185502,35,37,376364,4,5,5,455
185547,12,9,14091,5,4,1,541
185572,18,29,342671,5,5,5,555
185577,40,16,120684,4,5,4,454
185592,79,9,85991,3,4,4,344
185602,254,3,70997,1,1,3,113
185620,15,16,113945,5,5,4,554
185627,46,5,34495,4,2,2,422
185645,2,28,222743,5,5,5,555
185646,308,3,17127,1,1,2,112
185658,159,3,26697,2,1,2,212
185669,61,9,10691,3,4,1,341
185688,160,8,40203,2,3,2,232
185716,39,14,73987,4,5,3,453
185738,40,9,80551,4,4,4,444
185756,288,5,51495,1,2,3,123
185770,83,8,62242,3,3,3,333
185783,97,4,18996,2,2,2,222
185784,25,8,9792,4,3,1,431
185818,85,8,22258,3,3,2,332
185827,268,3,4063,1,1,1,111
185831,253,4,39396,1,2,2,122
185841,130,10,80051,2,4,4,244
185844,13,4,33296,5,2,2,522
185858,3,4,6796,5,2,1,521
185866,19,10,41340,4,4,2,442
185880,0,10,37290,5,4,2,542
185884,139,5,135595,2,2,5,225
185891,146,1,1499,2,1,1,211
185903,28,6,79944,4,2,4,424
185905,270,2,44998,1,1,3,113
185908,36,6,58994,4,2,3,423
185935,13,10,64990,5,4,3,543
185938,46,6,113394,4,2,4,424
185947,86,4,6496,3,2,1,321
186019,33,10,64300,4,4,3,443
186034,70,9,97141,3,4,4,344
186048,2,30,144570,5,5,5,555
186080,52,8,29152,3,3,2,332
186089,137,10,59840,2,4,3,243
186090,105,9,82847,2,4,4,244
186107,88,10,61990,3,4,3,343
186108,9,28,244272,5,5,5,555
186117,50,4,4496,3,2,1,321
186119,104,3,7197,2,1,1,211
186120,451,5,27895,1,2,2,122
186148,22,9,88491,4,4,4,444
186164,54,29,253722,3,5,5,355
186166,6,23,196657,5,5,5,555
186190,44,7,45893,4,3,3,433
186221,39,19,174581,4,5,5,455
186222,76,10,92890,3,4,4,344
186251,34,6,38544,4,2,2,422
186253,1,17,183633,5,5,5,555
186264,54,3,21397,3,1,2,312
186272,23,9,115821,4,4,4,444
186293,614,1,5199,1,1,1,111
186335,165,7,48493,2,3,3,233
186338,24,15,28517,4,5,2,452
186342,217,3,42497,1,1,2,112
186350,350,5,6366,1,2,1,121
186370,51,10,102546,3,4,4,344
186376,340,2,3498,1,1,1,111
186384,63,9,115252,3,4,4,344
186397,77,3,8297,3,1,1,311
186406,13,6,107594,5,2,4,524
186408,244,7,63793,1,3,3,133
186442,44,6,12374,4,2,1,421
186455,181,8,57843,2,3,3,233
186459,51,5,35495,3,2,2,322
186460,110,6,67144,2,2,3,223
186486,0,9,40252,5,4,2,542
186514,116,9,76551,2,4,4,244
186517,84,9,70491,3,4,3,343
186523,56,17,120783,3,5,4,354
186538,313,6,114694,1,2,4,124
186541,3,19,169781,5,5,5,555
186558,12,9,39691,5,4,2,542
186569,28,21,248629,4,5,5,455
186600,26,3,20397,4,1,2,412
186617,35,4,109396,4,2,4,424
186624,73,8,69892,3,3,3,333
186643,32,2,11998,4,1,1,411
186653,27,11,78889,4,4,4,444
186654,17,9,66891,5,4,3,543
186657,94,5,12045,2,2,1,221
186668,5,66,862055,5,5,5,555
186678,157,2,34998,2,1,2,212
186690,113,7,21093,2,3,2,232
186725,232,5,20495,1,2,2,122
186742,141,10,101290,2,4,4,244
186758,2,23,161327,5,5,5,555
186767,210,7,27973,1,3,2,132
186775,77,9,25292,3,4,2,342
186801,14,5,153895,5,2,5,525
186841,65,5,37705,3,2,2,322
186849,46,9,112412,4,4,4,444
186853,74,18,182548,3,5,5,355
186869,4,10,124740,5,4,4,544
186878,4,5,31925,5,2,2,522
186882,45,9,87941,4,4,4,444
186884,265,2,2298,1,1,1,111
186904,158,6,43094,2,2,2,222
186908,43,7,8609,4,3,1,431
186934,108,10,198617,2,4,5,245
186949,8,16,180114,5,5,5,555
186968,2,17,98983,5,5,4,554
186984,90,7,9273,3,3,1,331
186991,43,5,6095,4,2,1,421
187006,624,3,61497,1,1,3,113
187008,0,5,66795,5,2,3,523
187009,30,10,110890,4,4,4,444
187019,6,8,9492,5,3,1,531
187025,303,10,86290,1,4,4,144
187027,86,6,32474,3,2,2,322
187036,61,27,197373,3,5,5,355
187041,54,9,23691,3,4,2,342
187055,53,8,177242,3,3,5,335
187066,335,1,799,1,1,1,111
187073,584,2,3998,1,1,1,111
187076,8,9,58591,5,4,3,543
187083,106,6,83094,2,2,4,224
187084,21,8,121092,4,3,4,434
187089,69,28,302952,3,5,5,355
187091,53,7,8144,3,3,1,331
187104,4,25,344235,5,5,5,555
187138,11,10,124190,5,4,4,544
187140,182,6,68960,2,2,3,223
187141,110,2,21298,2,1,2,212
187159,33,26,320824,4,5,5,455
187182,128,7,86793,2,3,4,234
187183,1,7,94993,5,3,4,534
187201,17,10,57770,5,4,3,543
187218,90,10,75141,3,4,4,344
187223,152,4,23626,2,2,2,222
187234,122,3,16697,2,1,2,212
187242,215,5,29695,1,2,2,122
187258,364,1,699,1,1,1,111
187279,230,2,25898,1,1,2,112
187295,171,5,46795,2,2,3,223
187300,257,3,30997,1,1,2,112
187317,49,9,53191,3,4,3,343
187321,20,8,63892,4,3,3,433
187323,34,14,144886,4,5,5,455
187333,97,8,89992,2,3,4,234
187336,69,4,5696,3,2,1,321
187382,32,13,111687,4,5,4,454
187384,189,1,19999,1,1,2,112
187389,28,14,148736,4,5,5,455
187394,21,6,60794,4,2,3,423
187402,35,7,34193,4,3,2,432
187407,42,10,72940,4,4,3,443
187410,157,2,5498,2,1,1,211
187435,42,27,266073,4,5,5,455
187438,34,1,2999,4,1,1,411
187481,432,3,12707,1,1,1,111
187502,455,2,4598,1,1,1,111
187521,35,7,10893,4,3,1,431
187530,1,8,75503,5,3,4,534
187535,10,27,155834,5,5,5,555
187536,688,2,36598,1,1,2,112
187541,4,20,364110,5,5,5,555
187543,65,9,63591,3,4,3,343
187547,4,10,24090,5,4,2,542
187578,79,9,19441,3,4,2,342
187583,30,10,76490,4,4,4,444
187584,0,18,99232,5,5,4,554
187593,76,12,151688,3,4,5,345
187594,140,7,21493,2,3,2,232
187599,190,8,56463,1,3,3,133
187601,93,10,50240,3,4,3,343
187615,9,5,32295,5,2,2,522
187625,65,10,87390,3,4,4,344
187656,58,21,247579,3,5,5,355
187674,271,5,124195,1,2,4,124
187693,84,6,37294,3,2,2,322
187696,164,5,40795,2,2,2,222
187701,10,4,102196,5,2,4,524
187710,155,8,78292,2,3,4,234
187766,128,9,66751,2,4,3,243
187768,4,6,97594,5,2,4,524
187792,19,8,162492,4,3,5,435
187803,49,5,96495,3,2,4,324
187806,16,29,322722,5,5,5,555
187814,159,1,34999,2,1,2,212
187825,2,8,30972,5,3,2,532
187840,508,2,3298,1,1,1,111
187872,325,4,9796,1,2,1,121
187875,435,3,96497,1,1,4,114
187877,133,7,20893,2,3,2,232
187902,107,7,101593,2,3,4,234
187906,65,9,67221,3,4,3,343
187907,77,6,39204,3,2,2,322
187915,15,29,158232,5,5,5,555
187921,38,4,11296,4,2,1,421
187927,320,2,8998,1,1,1,111
187962,92,10,120690,3,4,4,344
187975,256,7,37164,1,3,2,132
187984,678,1,499,1,1,1,111
187987,103,9,201691,2,4,5,245
187998,289,2,4198,1,1,1,111
188030,3,10,39740,5,4,2,542
188043,56,9,92001,3,4,4,344
188108,8,9,49991,5,4,3,543
188117,72,3,7097,3,1,1,311
188133,248,1,2999,1,1,1,111
188140,71,26,141774,3,5,5,355
188172,112,2,798,2,1,1,211
188177,0,7,54693,5,3,3,533
188196,148,8,147492,2,3,5,235
188211,398,4,27396,1,2,2,122
188214,53,10,44061,3,4,3,343
188237,79,9,85291,3,4,4,344
188243,114,6,18194,2,2,2,222
188244,19,11,194589,4,4,5,445
188251,32,7,71943,4,3,3,433
188270,251,6,82294,1,2,4,124
188278,53,7,122393,3,3,4,334
188279,102,2,698,2,1,1,211
188284,13,7,60893,5,3,3,533
188291,127,9,52091,2,4,3,243
188349,154,4,75196,2,2,4,224
188393,183,7,43264,2,3,3,233
188395,421,1,9999,1,1,1,111
188407,44,9,148941,4,4,5,445
188429,42,6,113794,4,2,4,424
188436,271,6,18860,1,2,2,122
188442,145,8,38392,2,3,2,232
188463,348,9,51601,1,4,3,143
188465,66,24,144776,3,5,5,355
188488,4,23,161577,5,5,5,555
188495,27,5,60195,4,2,3,423
188496,621,1,22999,1,1,2,112
188516,14,30,214170,5,5,5,555
188525,41,11,73289,4,4,3,443
188546,49,10,161441,3,4,5,345
188561,0,21,149879,5,5,5,555
188607,104,2,3298,2,1,1,211
188628,81,10,88361,3,4,4,344
188640,38,10,77790,4,4,4,444
188645,146,5,18995,2,2,2,222
188646,47,9,118202,4,4,4,444
188670,37,8,10372,4,3,1,431
188673,7,27,155773,5,5,5,555
